fold,regime,condition,model,auc,macro_f1,recall_0,accuracy
3,unseen_text,pos_split,RF,0.47600217065793043,0.4486044928522805,0.0,0.8135802469135802
3,unseen_text,pos_split,XGB,0.49503060024721385,0.46490153338435886,0.07947019867549669,0.7197530864197531
3,unseen_text,surp_weighted,LR,0.5519902722366821,0.4641561895551257,0.5629139072847682,0.5135802469135803
3,unseen_text,surp_weighted,RF,0.5012410937704128,0.45381462799495587,0.006622516556291391,0.8098765432098766
3,unseen_text,surp_weighted,XGB,0.48148408686651456,0.4741233631541817,0.17880794701986755,0.6580246913580247
3,unseen_text,critical_span,LR,0.5176215216714065,0.472509333036162,0.4966887417218543,0.5382716049382716
3,unseen_text,critical_span,RF,0.5458651981227829,0.45907534246575343,0.013245033112582781,0.8074074074074075
3,unseen_text,critical_span,XGB,0.5380417851651609,0.5170626278351454,0.3509933774834437,0.6444444444444445
3,unseen_text,seq_enhanced,LR,0.5736164568029022,0.48917026956954357,0.5231788079470199,0.5555555555555556
3,unseen_text,seq_enhanced,RF,0.49166909525771535,0.4486044928522805,0.0,0.8135802469135802
3,unseen_text,seq_enhanced,XGB,0.5292184626516194,0.4935924702604406,0.12582781456953643,0.7296296296296296
3,unseen_both,pos_split,LR,0.4417777777777778,0.434117003827228,0.5333333333333333,0.4888888888888889
3,unseen_both,pos_split,RF,0.5164444444444445,0.45454545454545453,0.0,0.8333333333333334
3,unseen_both,pos_split,XGB,0.5813333333333334,0.5518510500108249,0.26666666666666666,0.7444444444444445
3,unseen_both,surp_weighted,LR,0.47644444444444445,0.4074800392211794,0.4,0.4777777777777778
3,unseen_both,surp_weighted,RF,0.33777777777777773,0.45121951219512196,0.0,0.8222222222222222
3,unseen_both,surp_weighted,XGB,0.38488888888888895,0.47916666666666663,0.2,0.6666666666666666
3,unseen_both,critical_span,LR,0.6088888888888889,0.5092693565976009,0.4666666666666667,0.6111111111111112
3,unseen_both,critical_span,RF,0.5853333333333333,0.45121951219512196,0.0,0.8222222222222222
3,unseen_both,critical_span,XGB,0.5973333333333333,0.4720496894409938,0.26666666666666666,0.6222222222222222
3,unseen_both,seq_enhanced,LR,0.5093333333333333,0.4403617863199548,0.4666666666666667,0.5111111111111111
3,unseen_both,seq_enhanced,RF,0.4848888888888889,0.45454545454545453,0.0,0.8333333333333334
3,unseen_both,seq_enhanced,XGB,0.5235555555555556,0.5054945054945055,0.13333333333333333,0.7555555555555555
4,unseen_reader,pos_split,LR,0.5642857142857143,0.5109861325851606,0.4647058823529412,0.5942528735632184
4,unseen_reader,pos_split,RF,0.5181218487394958,0.445859872611465,0.0,0.8045977011494253
4,unseen_reader,pos_split,XGB,0.5016050420168068,0.5113447292843442,0.12352941176470589,0.7563218390804598
4,unseen_reader,surp_weighted,LR,0.51190756302521,0.47098450474720666,0.3764705882352941,0.5620689655172414
4,unseen_reader,surp_weighted,RF,0.5246470588235292,0.4447989789406509,0.0,0.8011494252873563
4,unseen_reader,surp_weighted,XGB,0.5384201680672269,0.5278795278795279,0.23529411764705882,0.7057471264367816
4,unseen_reader,critical_span,LR,0.5507647058823529,0.5109126984126984,0.4117647058823529,0.6091954022988506
4,unseen_reader,critical_span,RF,0.5489411764705883,0.46470843834187886,0.023529411764705882,0.7965517241379311
